Timestamp,Read Speed (MB/s),Write Speed (MB/s),Alert
2025-09-13 06:00:08,0.00,0.17,
2025-09-13 06:00:08,0.00,0.17,
2025-09-13 06:00:09,0.00,0.00,
2025-09-13 06:00:09,0.00,0.00,
2025-09-13 06:00:10,0.00,0.39,
2025-09-13 06:00:10,0.00,0.39,
2025-09-13 06:00:11,0.00,0.00,
2025-09-13 06:00:11,0.00,0.00,
2025-09-13 06:00:12,0.00,0.52,
2025-09-13 06:00:12,0.00,0.52,
2025-09-13 06:00:13,0.00,0.00,
2025-09-13 06:00:13,0.00,0.00,
2025-09-13 06:00:14,0.00,0.00,
2025-09-13 06:00:14,0.00,0.00,
2025-09-13 06:00:15,0.00,0.10,
2025-09-13 06:00:15,0.00,0.10,
2025-09-13 06:00:16,0.00,0.02,
2025-09-13 06:00:16,0.00,0.02,
2025-09-13 06:00:17,0.00,0.10,
2025-09-13 06:00:17,0.00,0.10,
2025-09-13 06:00:18,0.00,0.00,
2025-09-13 06:00:18,0.00,0.00,
2025-09-13 06:00:19,0.00,0.28,
2025-09-13 06:00:19,0.00,0.28,
2025-09-13 06:00:20,0.00,0.14,
2025-09-13 06:00:20,0.00,0.14,
2025-09-13 06:00:21,0.00,0.00,
2025-09-13 06:00:21,0.00,0.00,
2025-09-13 06:00:22,0.00,0.00,
2025-09-13 06:00:22,0.00,0.00,
2025-09-13 06:00:23,0.00,0.01,
2025-09-13 06:00:23,0.00,0.01,
2025-09-13 06:00:24,0.00,0.00,
2025-09-13 06:00:24,0.00,0.00,
2025-09-13 06:00:25,0.00,0.13,
2025-09-13 06:00:25,0.00,0.13,
2025-09-13 06:00:26,0.00,0.00,
2025-09-13 06:00:26,0.00,0.00,
2025-09-13 06:00:27,0.00,0.00,
2025-09-13 06:00:27,0.00,0.00,
2025-09-13 06:00:28,0.00,0.00,
2025-09-13 06:00:28,0.00,0.00,
2025-09-13 06:00:29,0.00,0.15,
2025-09-13 06:00:29,0.00,0.15,
2025-09-13 06:00:30,0.00,0.28,
2025-09-13 06:00:30,0.00,0.28,
2025-09-13 06:00:31,0.00,0.00,
2025-09-13 06:00:31,0.00,0.00,
2025-09-13 06:00:32,0.00,0.50,
2025-09-13 06:00:32,0.00,0.50,
2025-09-13 06:00:33,0.00,0.00,
2025-09-13 06:00:33,0.00,0.00,
2025-09-13 06:00:34,0.00,0.09,
2025-09-13 06:00:34,0.00,0.09,
2025-09-13 06:00:35,0.00,0.13,
2025-09-13 06:00:35,0.00,0.13,
2025-09-13 06:00:36,0.00,0.00,
2025-09-13 06:00:36,0.00,0.00,
2025-09-13 06:00:37,0.00,0.13,
2025-09-13 06:00:37,0.00,0.13,
2025-09-13 06:00:38,0.00,1.78,
2025-09-13 06:00:38,0.00,1.78,
2025-09-13 06:00:39,0.00,0.21,
2025-09-13 06:00:39,0.00,0.21,
2025-09-13 06:00:40,0.00,0.14,
2025-09-13 06:00:40,0.00,0.14,
2025-09-13 06:00:41,0.00,0.00,
2025-09-13 06:00:41,0.00,0.00,
2025-09-13 06:00:42,0.00,0.00,
2025-09-13 06:00:42,0.00,0.00,
2025-09-13 06:00:43,0.00,0.00,
2025-09-13 06:00:43,0.00,0.00,
2025-09-13 06:00:44,0.00,0.00,
2025-09-13 06:00:44,0.00,0.00,
2025-09-13 06:00:45,0.00,0.09,
2025-09-13 06:00:45,0.00,0.09,
2025-09-13 06:00:46,0.00,0.39,
2025-09-13 06:00:46,0.00,0.39,
2025-09-13 06:00:47,0.00,0.00,
2025-09-13 06:00:47,0.00,0.00,
2025-09-13 06:00:48,0.00,0.73,
2025-09-13 06:00:48,0.00,0.73,
2025-09-13 06:00:49,0.00,0.29,
2025-09-13 06:00:49,0.00,0.29,
2025-09-13 06:00:50,0.00,0.00,
2025-09-13 06:00:50,0.00,0.00,
2025-09-13 06:00:51,0.00,0.00,
2025-09-13 06:00:51,0.00,0.00,
2025-09-13 06:00:52,0.00,0.01,
2025-09-13 06:00:52,0.00,0.01,
2025-09-13 06:00:53,0.00,0.01,
2025-09-13 06:00:53,0.00,0.01,
2025-09-13 06:00:54,0.00,0.11,
2025-09-13 06:00:54,0.00,0.11,
2025-09-13 06:00:55,0.00,0.00,
2025-09-13 06:00:55,0.00,0.00,
2025-09-13 06:00:56,0.00,0.13,
2025-09-13 06:00:56,0.00,0.13,
2025-09-13 06:00:57,0.00,0.13,
2025-09-13 06:00:57,0.00,0.13,
2025-09-13 06:00:58,0.00,0.00,
2025-09-13 06:00:58,0.00,0.00,
2025-09-13 06:00:59,0.00,0.41,
2025-09-13 06:00:59,0.00,0.41,
2025-09-13 06:01:00,0.00,0.00,
2025-09-13 06:01:00,0.00,0.00,
2025-09-13 06:01:01,0.00,0.00,
2025-09-13 06:01:01,0.00,0.00,
2025-09-13 06:01:02,0.00,0.00,
2025-09-13 06:01:02,0.00,0.00,
2025-09-13 06:01:03,0.00,0.54,
2025-09-13 06:01:03,0.00,0.54,
2025-09-13 06:01:04,0.00,0.14,
2025-09-13 06:01:04,0.00,0.14,
2025-09-13 06:01:05,0.00,0.00,
2025-09-13 06:01:05,0.00,0.00,
2025-09-13 06:01:06,0.00,0.14,
2025-09-13 06:01:06,0.00,0.14,
2025-09-13 06:01:07,0.00,0.00,
2025-09-13 06:01:07,0.00,0.00,
2025-09-13 06:01:08,0.00,0.00,
2025-09-13 06:01:08,0.00,0.00,
2025-09-13 06:01:09,0.00,1.91,
2025-09-13 06:01:09,0.00,1.91,
2025-09-13 06:01:10,0.00,0.00,
2025-09-13 06:01:10,0.00,0.00,
2025-09-13 06:01:11,0.00,0.71,
2025-09-13 06:01:11,0.00,0.71,
2025-09-13 06:01:12,0.00,0.02,
2025-09-13 06:01:12,0.00,0.02,
2025-09-13 06:01:13,0.00,0.09,
2025-09-13 06:01:13,0.00,0.09,
2025-09-13 06:01:14,0.00,0.18,
2025-09-13 06:01:14,0.00,0.18,
2025-09-13 06:01:15,0.00,0.00,
2025-09-13 06:01:15,0.00,0.00,
2025-09-13 06:01:16,0.00,0.00,
2025-09-13 06:01:16,0.00,0.00,
2025-09-13 06:01:17,0.00,0.23,
2025-09-13 06:01:17,0.00,0.23,
2025-09-13 06:01:18,0.00,0.01,
2025-09-13 06:01:18,0.00,0.01,
2025-09-13 06:01:19,0.00,0.34,
2025-09-13 06:01:19,0.00,0.34,
2025-09-13 06:01:20,0.00,0.00,
2025-09-13 06:01:20,0.00,0.00,
2025-09-13 06:01:21,0.00,0.01,
2025-09-13 06:01:21,0.00,0.01,
2025-09-13 06:01:22,0.00,0.16,
2025-09-13 06:01:22,0.00,0.16,
2025-09-13 06:01:24,0.00,0.00,
2025-09-13 06:01:24,0.00,0.00,
2025-09-13 06:01:25,0.00,0.17,
2025-09-13 06:01:25,0.00,0.17,
2025-09-13 06:01:26,0.00,0.00,
2025-09-13 06:01:26,0.00,0.00,
2025-09-13 06:01:27,0.00,0.14,
2025-09-13 06:01:27,0.00,0.14,
2025-09-13 06:01:28,0.00,0.00,
2025-09-13 06:01:28,0.00,0.00,
2025-09-13 06:01:29,0.00,0.00,
2025-09-13 06:01:29,0.00,0.00,
2025-09-13 06:01:30,0.00,0.18,
2025-09-13 06:01:30,0.00,0.18,
2025-09-13 06:01:31,0.00,0.00,
2025-09-13 06:01:31,0.00,0.00,
2025-09-13 06:01:32,0.00,0.01,
2025-09-13 06:01:32,0.00,0.01,
2025-09-13 06:01:33,0.00,0.14,
2025-09-13 06:01:33,0.00,0.14,
2025-09-13 06:01:34,0.00,0.01,
2025-09-13 06:01:34,0.00,0.01,
2025-09-13 06:01:35,0.00,0.57,
2025-09-13 06:01:35,0.00,0.57,
2025-09-13 06:01:36,0.00,0.00,
2025-09-13 06:01:36,0.00,0.00,
2025-09-13 06:01:37,0.00,0.00,
2025-09-13 06:01:37,0.00,0.00,
2025-09-13 06:01:38,0.00,0.11,
2025-09-13 06:01:38,0.00,0.11,
2025-09-13 06:01:39,0.00,0.00,
2025-09-13 06:01:39,0.00,0.00,
2025-09-13 06:01:40,0.00,1.68,
2025-09-13 06:01:40,0.00,1.68,
2025-09-13 06:01:41,0.00,0.00,
2025-09-13 06:01:41,0.00,0.00,
2025-09-13 06:01:42,0.00,0.01,
2025-09-13 06:01:42,0.00,0.01,
2025-09-13 06:01:43,0.00,0.13,
2025-09-13 06:01:43,0.00,0.13,
2025-09-13 06:01:44,0.00,0.00,
2025-09-13 06:01:44,0.00,0.00,
2025-09-13 06:01:45,0.00,0.26,
2025-09-13 06:01:45,0.00,0.26,
2025-09-13 06:01:46,0.00,0.00,
2025-09-13 06:01:46,0.00,0.00,
2025-09-13 06:01:47,0.00,0.35,
2025-09-13 06:01:47,0.00,0.35,
2025-09-13 06:01:48,0.00,0.12,
2025-09-13 06:01:48,0.00,0.12,
2025-09-13 06:01:49,0.00,0.00,
2025-09-13 06:01:49,0.00,0.00,
2025-09-13 06:01:50,0.07,0.36,
2025-09-13 06:01:50,0.07,0.36,
2025-09-13 06:01:51,0.00,0.30,
2025-09-13 06:01:51,0.00,0.30,
2025-09-13 06:01:52,0.00,0.13,
2025-09-13 06:01:52,0.00,0.13,
2025-09-13 06:01:53,0.00,0.20,
2025-09-13 06:01:53,0.00,0.20,
2025-09-13 06:01:54,0.00,0.00,
2025-09-13 06:01:54,0.00,0.00,
2025-09-13 06:01:55,0.00,0.01,
2025-09-13 06:01:55,0.00,0.01,
2025-09-13 06:01:56,0.01,0.00,
2025-09-13 06:01:56,0.01,0.00,
2025-09-13 06:01:57,0.00,0.00,
2025-09-13 06:01:57,0.00,0.00,
2025-09-13 06:01:58,0.00,0.08,
2025-09-13 06:01:58,0.00,0.08,
2025-09-13 06:01:59,0.00,0.00,
2025-09-13 06:01:59,0.00,0.00,
2025-09-13 06:02:00,0.00,0.27,
2025-09-13 06:02:00,0.00,0.27,
2025-09-13 06:02:01,0.00,0.30,
2025-09-13 06:02:01,0.00,0.30,
2025-09-13 06:02:02,0.00,0.01,
2025-09-13 06:02:02,0.00,0.01,
2025-09-13 06:02:03,0.00,0.87,
2025-09-13 06:02:03,0.00,0.87,
2025-09-13 06:02:04,4.10,0.40,
2025-09-13 06:02:04,4.10,0.40,
2025-09-13 06:02:05,12.81,1.28,
2025-09-13 06:02:05,12.81,1.28,
2025-09-13 06:02:06,6.53,2.56,
2025-09-13 06:02:06,6.53,2.56,
2025-09-13 06:02:07,0.00,0.18,
2025-09-13 06:02:07,0.00,0.18,
2025-09-13 06:02:08,0.00,0.30,
2025-09-13 06:02:08,0.00,0.30,
2025-09-13 06:02:09,0.00,0.16,
2025-09-13 06:02:09,0.00,0.16,
2025-09-13 06:02:10,2.12,0.38,
2025-09-13 06:02:10,2.12,0.38,
2025-09-13 06:02:11,0.02,1.89,
2025-09-13 06:02:11,0.02,1.89,
2025-09-13 06:02:12,8.46,0.68,
2025-09-13 06:02:12,8.46,0.68,
2025-09-13 06:02:13,1.73,0.14,
2025-09-13 06:02:13,1.73,0.14,
2025-09-13 06:02:14,0.00,0.00,
2025-09-13 06:02:14,0.00,0.00,
2025-09-13 06:02:15,0.08,0.13,
2025-09-13 06:02:15,0.08,0.13,
2025-09-13 06:02:16,0.00,0.00,
2025-09-13 06:02:16,0.00,0.00,
2025-09-13 06:02:17,0.00,0.21,
2025-09-13 06:02:17,0.00,0.21,
2025-09-13 06:02:18,0.00,0.00,
2025-09-13 06:02:18,0.00,0.00,
2025-09-13 06:02:19,0.00,0.18,
2025-09-13 06:02:19,0.00,0.18,
2025-09-13 06:02:20,0.00,0.15,
2025-09-13 06:02:20,0.00,0.15,
2025-09-13 06:02:21,0.00,0.29,
2025-09-13 06:02:21,0.00,0.29,
2025-09-13 06:02:22,0.00,0.24,
2025-09-13 06:02:22,0.00,0.24,
2025-09-13 06:02:23,0.00,13.74,
2025-09-13 06:02:23,0.00,13.74,
2025-09-13 06:02:24,0.02,0.29,
2025-09-13 06:02:24,0.02,0.29,
2025-09-13 06:02:25,0.00,0.00,
2025-09-13 06:02:25,0.00,0.00,
2025-09-13 06:02:26,0.00,0.00,
2025-09-13 06:02:26,0.00,0.00,
2025-09-13 06:02:27,0.00,0.00,
2025-09-13 06:02:27,0.00,0.00,
2025-09-13 06:02:28,0.00,0.00,
2025-09-13 06:02:28,0.00,0.00,
2025-09-13 06:02:29,0.00,0.12,
2025-09-13 06:02:29,0.00,0.12,
2025-09-13 06:02:30,0.00,0.07,
2025-09-13 06:02:30,0.00,0.07,
2025-09-13 06:02:31,3.63,0.00,
2025-09-13 06:02:31,3.63,0.00,
2025-09-13 06:02:32,0.00,0.23,
2025-09-13 06:02:32,0.00,0.23,
2025-09-13 06:02:33,0.00,0.11,
2025-09-13 06:02:33,0.00,0.11,
2025-09-13 06:02:34,0.00,0.00,
2025-09-13 06:02:34,0.00,0.00,
2025-09-13 06:02:35,0.00,0.00,
2025-09-13 06:02:35,0.00,0.00,
2025-09-13 06:02:36,0.00,0.28,
2025-09-13 06:02:36,0.00,0.28,
2025-09-13 06:02:37,0.00,9.66,
2025-09-13 06:02:37,0.00,9.66,
2025-09-13 06:02:38,0.00,0.00,
2025-09-13 06:02:38,0.00,0.00,
2025-09-13 06:02:39,0.00,0.00,
2025-09-13 06:02:39,0.00,0.00,
2025-09-13 06:02:40,0.00,0.20,
2025-09-13 06:02:40,0.00,0.20,
2025-09-13 06:02:41,0.00,0.68,
2025-09-13 06:02:41,0.00,0.68,
2025-09-13 06:02:42,0.00,1.95,
2025-09-13 06:02:42,0.00,1.95,
2025-09-13 06:02:43,0.00,0.12,
2025-09-13 06:02:43,0.00,0.12,
2025-09-13 06:02:44,0.00,0.00,
2025-09-13 06:02:44,0.00,0.00,
2025-09-13 06:02:45,0.00,0.00,
2025-09-13 06:02:45,0.00,0.00,
2025-09-13 06:02:46,0.00,0.01,
2025-09-13 06:02:46,0.00,0.01,
2025-09-13 06:02:47,0.00,0.13,
2025-09-13 06:02:47,0.00,0.13,
2025-09-13 06:02:48,0.00,0.10,
2025-09-13 06:02:48,0.00,0.10,
2025-09-13 06:02:49,0.00,0.00,
2025-09-13 06:02:49,0.00,0.00,
2025-09-13 06:02:50,0.00,0.25,
2025-09-13 06:02:50,0.00,0.25,
2025-09-13 06:02:51,0.00,0.00,
2025-09-13 06:02:51,0.00,0.00,
2025-09-13 06:02:52,0.00,0.27,
2025-09-13 06:02:52,0.00,0.27,
2025-09-13 06:02:53,0.00,0.11,
2025-09-13 06:02:53,0.00,0.11,
2025-09-13 06:02:54,0.00,0.33,
2025-09-13 06:02:54,0.00,0.33,
2025-09-13 06:02:55,0.07,0.21,
2025-09-13 06:02:55,0.07,0.21,
2025-09-13 06:02:56,0.00,0.06,
2025-09-13 06:02:56,0.00,0.06,
2025-09-13 06:02:57,0.00,0.00,
2025-09-13 06:02:57,0.00,0.00,
2025-09-13 06:02:58,0.00,0.00,
2025-09-13 06:02:58,0.00,0.00,
2025-09-13 06:02:59,0.00,0.00,
2025-09-13 06:02:59,0.00,0.00,
2025-09-13 06:03:00,0.00,0.68,
2025-09-13 06:03:00,0.00,0.68,
2025-09-13 06:03:01,0.00,0.18,
2025-09-13 06:03:01,0.00,0.18,
2025-09-13 06:03:02,0.00,0.35,
2025-09-13 06:03:02,0.00,0.35,
2025-09-13 06:03:03,0.00,0.21,
2025-09-13 06:03:03,0.00,0.21,
2025-09-13 06:03:04,0.00,0.04,
2025-09-13 06:03:04,0.00,0.04,
2025-09-13 06:03:05,0.00,0.13,
2025-09-13 06:03:05,0.00,0.13,
2025-09-13 06:03:06,0.00,0.00,
2025-09-13 06:03:06,0.00,0.00,
2025-09-13 06:03:07,0.00,0.27,
2025-09-13 06:03:07,0.00,0.27,
2025-09-13 06:03:08,0.00,0.00,
2025-09-13 06:03:08,0.00,0.00,
2025-09-13 06:03:09,0.00,0.00,
2025-09-13 06:03:09,0.00,0.00,
2025-09-13 06:03:10,0.00,0.35,
2025-09-13 06:03:10,0.00,0.35,
2025-09-13 06:03:11,0.00,0.00,
2025-09-13 06:03:11,0.00,0.00,
2025-09-13 06:03:12,0.00,1.88,
2025-09-13 06:03:12,0.00,1.88,
2025-09-13 06:03:13,0.00,0.13,
2025-09-13 06:03:13,0.00,0.13,
2025-09-13 06:03:14,0.00,0.00,
2025-09-13 06:03:14,0.00,0.00,
2025-09-13 06:03:15,0.00,0.00,
2025-09-13 06:03:15,0.00,0.00,
2025-09-13 06:03:16,0.00,0.12,
2025-09-13 06:03:16,0.00,0.12,
2025-09-13 06:03:17,0.00,0.01,
2025-09-13 06:03:17,0.00,0.01,
2025-09-13 06:03:18,0.00,0.12,
2025-09-13 06:03:18,0.00,0.12,
2025-09-13 06:03:19,0.00,0.05,
2025-09-13 06:03:19,0.00,0.05,
2025-09-13 06:03:20,0.00,0.14,
2025-09-13 06:03:20,0.00,0.14,
2025-09-13 06:03:21,0.00,0.00,
2025-09-13 06:03:21,0.00,0.00,
2025-09-13 06:03:22,0.00,0.17,
2025-09-13 06:03:22,0.00,0.17,
2025-09-13 06:03:23,0.00,0.20,
2025-09-13 06:03:23,0.00,0.20,
2025-09-13 06:03:24,0.00,0.12,
2025-09-13 06:03:24,0.00,0.12,
2025-09-13 06:03:25,0.00,0.09,
2025-09-13 06:03:25,0.00,0.09,
2025-09-13 06:03:26,0.00,0.27,
2025-09-13 06:03:26,0.00,0.27,
2025-09-13 06:03:27,0.00,0.01,
2025-09-13 06:03:27,0.00,0.01,
2025-09-13 06:03:28,0.00,0.00,
2025-09-13 06:03:28,0.00,0.00,
2025-09-13 06:03:29,0.00,0.00,
2025-09-13 06:03:29,0.00,0.00,
2025-09-13 06:03:30,0.00,0.09,
2025-09-13 06:03:30,0.00,0.09,
2025-09-13 06:03:31,0.00,0.01,
2025-09-13 06:03:31,0.00,0.01,
2025-09-13 06:03:32,0.00,0.23,
2025-09-13 06:03:32,0.00,0.23,
2025-09-13 06:03:33,0.00,0.11,
2025-09-13 06:03:33,0.00,0.11,
2025-09-13 06:03:34,0.00,0.00,
2025-09-13 06:03:34,0.00,0.00,
2025-09-13 06:03:35,0.00,0.00,
2025-09-13 06:03:35,0.00,0.00,
2025-09-13 06:03:36,0.00,0.00,
2025-09-13 06:03:36,0.00,0.00,
2025-09-13 06:03:37,0.00,0.01,
2025-09-13 06:03:37,0.00,0.01,
2025-09-13 06:03:38,0.00,0.09,
2025-09-13 06:03:38,0.00,0.09,
2025-09-13 06:03:39,0.00,0.00,
2025-09-13 06:03:39,0.00,0.00,
2025-09-13 06:03:40,0.00,0.13,
2025-09-13 06:03:40,0.00,0.13,
2025-09-13 06:03:41,0.04,0.11,
2025-09-13 06:03:41,0.04,0.11,
2025-09-13 06:03:42,0.00,0.20,
2025-09-13 06:03:42,0.00,0.20,
2025-09-13 06:03:43,0.00,2.15,
2025-09-13 06:03:43,0.00,2.15,
2025-09-13 06:03:44,0.00,0.00,
2025-09-13 06:03:44,0.00,0.00,
2025-09-13 06:03:45,0.00,0.16,
2025-09-13 06:03:45,0.00,0.16,
2025-09-13 06:03:46,0.00,0.04,
2025-09-13 06:03:46,0.00,0.04,
2025-09-13 06:03:47,0.00,0.00,
2025-09-13 06:03:47,0.00,0.00,
2025-09-13 06:03:48,0.00,0.12,
2025-09-13 06:03:48,0.00,0.12,
2025-09-13 06:03:49,0.00,0.00,
2025-09-13 06:03:49,0.00,0.00,
2025-09-13 06:03:50,0.00,0.00,
2025-09-13 06:03:50,0.00,0.00,
2025-09-13 06:03:51,0.00,0.00,
2025-09-13 06:03:51,0.00,0.00,
2025-09-13 06:03:52,0.00,0.15,
2025-09-13 06:03:52,0.00,0.15,
2025-09-13 06:03:53,0.00,0.11,
2025-09-13 06:03:53,0.00,0.11,
2025-09-13 06:03:54,0.00,0.00,
2025-09-13 06:03:54,0.00,0.00,
2025-09-13 06:03:55,0.00,0.00,
2025-09-13 06:03:55,0.00,0.00,
2025-09-13 06:03:56,0.00,0.00,
2025-09-13 06:03:56,0.00,0.00,
2025-09-13 06:03:57,0.00,0.01,
2025-09-13 06:03:57,0.00,0.01,
2025-09-13 06:03:58,0.00,0.14,
2025-09-13 06:03:58,0.00,0.14,
2025-09-13 06:03:59,0.00,0.00,
2025-09-13 06:03:59,0.00,0.00,
2025-09-13 06:04:00,0.00,0.13,
2025-09-13 06:04:00,0.00,0.13,
2025-09-13 06:04:01,0.00,0.12,
2025-09-13 06:04:01,0.00,0.12,
2025-09-13 06:04:02,0.00,0.18,
2025-09-13 06:04:02,0.00,0.18,
2025-09-13 06:04:03,0.00,0.11,
2025-09-13 06:04:03,0.00,0.11,
2025-09-13 06:04:04,0.00,0.12,
2025-09-13 06:04:04,0.00,0.12,
2025-09-13 06:04:05,0.00,0.00,
2025-09-13 06:04:05,0.00,0.00,
2025-09-13 06:04:06,0.00,0.12,
2025-09-13 06:04:06,0.00,0.12,
2025-09-13 06:04:07,0.00,0.00,
2025-09-13 06:04:07,0.00,0.00,
2025-09-13 06:04:08,0.00,0.06,
2025-09-13 06:04:08,0.00,0.06,
2025-09-13 06:04:09,0.00,0.05,
2025-09-13 06:04:09,0.00,0.05,
2025-09-13 06:04:10,0.00,0.01,
2025-09-13 06:04:10,0.00,0.01,
2025-09-13 06:04:11,0.00,0.12,
2025-09-13 06:04:11,0.00,0.12,
2025-09-13 06:04:12,0.00,0.13,
2025-09-13 06:04:12,0.00,0.13,
2025-09-13 06:04:13,0.00,0.00,
2025-09-13 06:04:13,0.00,0.00,
2025-09-13 06:04:14,0.00,1.43,
2025-09-13 06:04:14,0.00,1.43,
2025-09-13 06:04:15,0.00,0.01,
2025-09-13 06:04:15,0.00,0.01,
2025-09-13 06:04:16,0.00,0.00,
2025-09-13 06:04:16,0.00,0.00,
2025-09-13 06:04:17,0.00,0.00,
2025-09-13 06:04:17,0.00,0.10,
2025-09-13 06:04:18,0.00,0.70,
2025-09-13 06:04:18,0.00,0.61,
2025-09-13 06:04:19,0.00,0.27,
2025-09-13 06:04:19,0.00,0.27,
2025-09-13 06:04:20,0.00,0.34,
2025-09-13 06:04:20,0.00,0.34,
2025-09-13 06:04:21,0.00,0.00,
2025-09-13 06:04:21,0.00,0.00,
2025-09-13 06:04:22,0.00,0.18,
2025-09-13 06:04:22,0.00,0.18,
2025-09-13 06:04:23,0.00,0.00,
2025-09-13 06:04:23,0.00,0.00,
2025-09-13 06:04:24,0.00,0.00,
2025-09-13 06:04:24,0.00,0.00,
2025-09-13 06:04:25,0.00,0.00,
2025-09-13 06:04:25,0.00,0.00,
2025-09-13 06:04:26,0.00,0.00,
2025-09-13 06:04:26,0.00,0.00,
2025-09-13 06:04:27,0.00,0.09,
2025-09-13 06:04:27,0.00,0.09,
2025-09-13 06:04:28,0.00,0.11,
2025-09-13 06:04:28,0.00,0.11,
2025-09-13 06:04:29,0.00,0.00,
2025-09-13 06:04:29,0.00,0.00,
2025-09-13 06:04:30,0.00,0.02,
2025-09-13 06:04:30,0.00,0.02,
2025-09-13 06:04:31,0.00,0.00,
2025-09-13 06:04:31,0.00,0.00,
2025-09-13 06:04:32,0.00,0.16,
2025-09-13 06:04:32,0.00,0.16,
2025-09-13 06:04:33,0.00,0.17,
2025-09-13 06:04:33,0.00,0.17,
2025-09-13 06:04:34,0.00,0.08,
2025-09-13 06:04:34,0.00,0.08,
2025-09-13 06:04:35,0.00,0.00,
2025-09-13 06:04:35,0.00,0.00,
2025-09-13 06:04:36,0.00,0.00,
2025-09-13 06:04:36,0.00,0.00,
2025-09-13 06:04:37,0.00,0.02,
2025-09-13 06:04:37,0.00,0.02,
2025-09-13 06:04:38,0.00,0.20,
2025-09-13 06:04:38,0.00,0.20,
2025-09-13 06:04:39,0.00,0.12,
2025-09-13 06:04:39,0.00,0.12,
2025-09-13 06:04:40,0.00,0.16,
2025-09-13 06:04:40,0.00,0.16,
2025-09-13 06:04:41,0.00,0.00,
2025-09-13 06:04:41,0.00,0.00,
2025-09-13 06:04:42,0.00,0.01,
2025-09-13 06:04:42,0.00,0.17,
2025-09-13 06:04:43,0.00,0.18,
2025-09-13 06:04:43,0.00,0.02,
2025-09-13 06:04:44,0.00,1.41,
2025-09-13 06:04:44,0.00,1.41,
2025-09-13 06:04:45,0.00,0.00,
2025-09-13 06:04:45,0.00,0.00,
2025-09-13 06:04:46,0.00,0.00,
2025-09-13 06:04:46,0.00,0.00,
2025-09-13 06:04:47,0.00,0.00,
2025-09-13 06:04:47,0.00,0.00,
2025-09-13 06:04:48,0.00,0.19,
2025-09-13 06:04:48,0.00,0.19,
2025-09-13 06:04:49,0.00,0.00,
2025-09-13 06:04:49,0.00,0.00,
2025-09-13 06:04:50,0.00,0.01,
2025-09-13 06:04:50,0.00,0.01,
2025-09-13 06:04:51,0.00,0.05,
2025-09-13 06:04:51,0.00,0.05,
2025-09-13 06:04:52,0.00,0.01,
2025-09-13 06:04:52,0.00,0.01,
2025-09-13 06:04:53,0.00,0.16,
2025-09-13 06:04:53,0.00,0.16,
2025-09-13 06:04:54,0.00,0.50,
2025-09-13 06:04:54,0.00,0.50,
2025-09-13 06:04:55,0.00,0.27,
2025-09-13 06:04:55,0.00,0.27,
2025-09-13 06:04:56,0.00,0.00,
2025-09-13 06:04:56,0.00,0.00,
2025-09-13 06:04:57,0.00,0.00,
2025-09-13 06:04:57,0.00,0.00,
2025-09-13 06:04:58,0.00,0.20,
2025-09-13 06:04:58,0.00,0.20,
2025-09-13 06:04:59,0.00,0.00,
2025-09-13 06:04:59,0.00,0.00,
2025-09-13 06:05:00,0.00,0.16,
2025-09-13 06:05:00,0.00,0.16,
2025-09-13 06:05:01,0.00,0.02,
2025-09-13 06:05:01,0.00,0.02,
2025-09-13 06:05:02,0.00,0.01,
2025-09-13 06:05:02,0.00,0.01,
2025-09-13 06:05:03,0.00,0.16,
2025-09-13 06:05:03,0.00,0.16,
2025-09-13 06:05:04,0.00,0.00,
2025-09-13 06:05:04,0.00,0.00,
2025-09-13 06:05:05,0.00,0.00,
2025-09-13 06:05:05,0.00,0.00,
2025-09-13 06:05:06,0.00,0.00,
2025-09-13 06:05:06,0.00,0.00,
2025-09-13 06:05:07,0.00,0.00,
2025-09-13 06:05:07,0.00,0.00,
2025-09-13 06:05:08,0.00,0.26,
2025-09-13 06:05:08,0.00,0.26,
2025-09-13 06:05:09,0.00,0.01,
2025-09-13 06:05:09,0.00,0.01,
2025-09-13 06:05:10,0.00,0.08,
2025-09-13 06:05:10,0.00,0.08,
2025-09-13 06:05:11,0.00,0.00,
2025-09-13 06:05:11,0.00,0.00,
2025-09-13 06:05:12,0.00,0.16,
2025-09-13 06:05:12,0.00,0.16,
2025-09-13 06:05:13,0.00,0.00,
2025-09-13 06:05:13,0.00,0.00,
2025-09-13 06:05:14,0.00,0.00,
2025-09-13 06:05:14,0.00,0.00,
2025-09-13 06:05:15,0.00,1.38,
2025-09-13 06:05:15,0.00,1.38,
2025-09-13 06:05:16,0.00,0.00,
2025-09-13 06:05:16,0.00,0.00,
2025-09-13 06:05:17,0.00,0.00,
2025-09-13 06:05:17,0.00,0.00,
2025-09-13 06:05:18,0.00,0.23,
2025-09-13 06:05:18,0.00,0.23,
2025-09-13 06:05:19,0.00,0.00,
2025-09-13 06:05:19,0.00,0.00,
2025-09-13 06:05:20,0.00,0.32,
2025-09-13 06:05:20,0.00,0.32,
2025-09-13 06:05:21,0.00,0.00,
2025-09-13 06:05:21,0.00,0.00,
2025-09-13 06:05:22,0.00,0.04,
2025-09-13 06:05:22,0.00,0.04,
2025-09-13 06:05:23,0.00,0.17,
2025-09-13 06:05:23,0.00,0.17,
2025-09-13 06:05:24,0.00,0.01,
2025-09-13 06:05:24,0.00,0.01,
2025-09-13 06:05:25,0.00,0.95,
2025-09-13 06:05:25,0.00,0.95,
